title,date,summary,link,scraped_at,industry,symbols,symbol_count
"16:05 ET
			
			
				Smartkem to Premiere MicroLED Smart Backlight Demonstration for Next Generation LCD Displays in Automotive Industry",16:05 ET,"Smartkem (Nasdaq: SMTK), which is seeking to change the world of electronics with a new class of transistor technology, has unveiled at the Touch...",https://www.prnewswire.com/news-releases/smartkem-to-premiere-microled-smart-backlight-demonstration-for-next-generation-lcd-displays-in-automotive-industry-302429543.html,2025-04-15 20:01:41,technology,"ASDAQ:SMTK, NASDAQ:SMTK",2
"16:05 ET
			
			
				Zillow Group to Announce First-Quarter 2025 Results May 7",16:05 ET,"Zillow Group, Inc. (Nasdaq: Z and ZG) today announced it will release first-quarter 2025 financial results after market close on Wednesday, May 7,...",https://www.prnewswire.com/news-releases/zillow-group-to-announce-first-quarter-2025-results-may-7-302428700.html,2025-04-15 20:01:41,technology,,0
"16:05 ET
			
			
				CYMAT ANNOUNCES TSX-V APPROVAL OF $1.3 M PRIVATE PLACEMENT FINANCING",16:05 ET,"MISSISSAUGA, On, April 15, 2025 /PRNewswire/ - Cymat Technologies Ltd. (TSXV: CYM) (OTCQB: CYMHF) (the ""Company"" or ""Cymat""). Today Cymat announced...",https://www.prnewswire.com/news-releases/cymat-announces-tsx-v-approval-of-1-3-m-private-placement-financing-302429496.html,2025-04-15 20:01:41,technology,"TSXV:CYM, OTCQB:CYMHF",2
"16:05 ET
			
			
				Resideo to Release First Quarter 2025 Financial Results on May 6, 2025",16:05 ET,"Resideo Technologies, Inc. (NYSE: REZI), a leading global manufacturer, developer, and distributor of technology-driven sensing and controls products ...",https://www.prnewswire.com/news-releases/resideo-to-release-first-quarter-2025-financial-results-on-may-6-2025-302429302.html,2025-04-15 20:01:41,technology,NYSE:REZI,1
"16:05 ET
			
			
				Flamingo Therapeutics Announces Poster Presentation on the Immune-Modulatory Effects of Danvatirsen at the American Association for Cancer Research (AACR) Annual Meeting",16:05 ET,"Flamingo Therapeutics (""Flamingo"") today announced that an abstract has been accepted for presentation at the American Association for Cancer...",https://www.prnewswire.com/news-releases/flamingo-therapeutics-announces-poster-presentation-on-the-immune-modulatory-effects-of-danvatirsen-at-the-american-association-for-cancer-research-aacr-annual-meeting-302429370.html,2025-04-15 20:01:41,technology,,0
"16:03 ET
			
			
				Omnicom Reports First Quarter 2025 Results",16:03 ET,"Omnicom (NYSE: OMC) today announced results for the quarter ended March 31, 2025. ""Organic revenue growth for the first quarter was 3.4%. We are...",https://www.prnewswire.com/news-releases/omnicom-reports-first-quarter-2025-results-302429523.html,2025-04-15 20:01:41,technology,,0
"16:00 ET
			
			
				United Airlines Reports Best First-Quarter Financial Performance in Five Years Despite Challenging Macroeconomic Environment",16:00 ET,"United Airlines (UAL) today reported its best first-quarter financial results in the past five years, despite a challenging macroeconomic environment....",https://www.prnewswire.com/news-releases/united-airlines-reports-best-first-quarter-financial-performance-in-five-years-despite-challenging-macroeconomic-environment-302429540.html,2025-04-15 20:01:41,technology,,0
"16:00 ET
			
			
				California Commission on Teacher Credentialing Reports Positive Gains in Teacher Workforce with Increase of New Credentials Issued",16:00 ET,"The California Commission on Teacher Credentialing reports a rise in the number of newly issued teaching credentials in the 2023-24 academic year,...",https://www.prnewswire.com/news-releases/california-commission-on-teacher-credentialing-reports-positive-gains-in-teacher-workforce-with-increase-of-new-credentials-issued-302429472.html,2025-04-15 20:01:41,technology,,0
"16:00 ET
			
			
				Bakkt INVESTOR ALERT: Bronstein, Gewirtz & Grossman LLC Announces that Bakkt Holdings, Inc. Investors with Substantial Losses Have Opportunity to Lead Class Action Lawsuit",16:00 ET,"Attorney Advertising -- Bronstein, Gewirtz & Grossman, LLC, a nationally recognized law firm, notifies investors that a class action lawsuit has been ...",https://www.prnewswire.com/news-releases/bakkt-investor-alert-bronstein-gewirtz--grossman-llc-announces-that-bakkt-holdings-inc-investors-with-substantial-losses-have-opportunity-to-lead-class-action-lawsuit-302420531.html,2025-04-15 20:01:41,technology,,0
"16:00 ET
			
			
				Skyworks Solutions, Inc. Deadline Approaching:  Kessler Topaz Meltzer & Check, LLP Reminds Skyworks Solutions, Inc. Investors of Deadline in Securities Fraud Class Action Lawsuit",16:00 ET,"The law firm of Kessler Topaz Meltzer & Check, LLP (www.ktmc.com) informs investors that a securities class action lawsuit has been filed against...",https://www.prnewswire.com/news-releases/skyworks-solutions-inc-deadline-approaching--kessler-topaz-meltzer--check-llp-reminds-skyworks-solutions-inc-investors-of-deadline-in-securities-fraud-class-action-lawsuit-302426966.html,2025-04-15 20:01:41,technology,CHING:KESSL,1
"15:52 ET
			
			
				Qorvis Thought Leaders Featured in Global Media in Q1 2025",15:52 ET,"From Washington to Brussels to the Black Sea, Qorvis advisors have been actively shaping public discourse during a critical period of geopolitical...",https://www.prnewswire.com/news-releases/qorvis-thought-leaders-featured-in-global-media-in-q1-2025-302429538.html,2025-04-15 20:01:41,technology,,0
"15:51 ET
			
			
				Icon Property Tax Launches Full-Service, No-Upfront-Fee Appeal Solution for Homeowners and Businesses",15:51 ET,"Icon Property Tax has officially launched its comprehensive property insights dashboard, making it easier than ever for residential and commercial...",https://www.prnewswire.com/news-releases/icon-property-tax-launches-full-service-no-upfront-fee-appeal-solution-for-homeowners-and-businesses-302429533.html,2025-04-15 20:01:41,technology,,0
"15:48 ET
			
			
				The Country of Beauty Will Reveal Hidden Destinations to the World with Renovated Airstrips",15:48 ET,"""Runways of Hidden Beauty"" is a campaign that highlights the country's natural and cultural richness, positioning Colombia as a top-tier travel...",https://www.prnewswire.com/news-releases/the-country-of-beauty-will-reveal-hidden-destinations-to-the-world-with-renovated-airstrips-302429530.html,2025-04-15 20:01:41,technology,,0
"15:44 ET
			
			
				FOX NEWS DIGITAL CONTINUES TO TOP BROADCAST NETWORKS AND ALL MAJOR NEWS ORGANIZATIONS WITH MULTIPLATFORM VIEWS AND MINUTES DURING FIRST QUARTER 2025",15:44 ET,FOX News Digital finished the first quarter of 2025 topping broadcast networks and outperforming the competitive set in both multiplatform views and...,https://www.prnewswire.com/news-releases/fox-news-digital-continues-to-top-broadcast-networks-and-all-major-news-organizations-with-multiplatform-views-and-minutes-during-first-quarter-2025-302429524.html,2025-04-15 20:01:41,technology,,0
"15:42 ET
			
			
				MOON VALLEY NURSERIES NAMES JAMES HANISON AS CHIEF OPERATIONS OFFICER",15:42 ET,"Moon Valley Nurseries, the nation's largest fully-integrated nursery, has appointed James Hanison as chief operations officer. Hanison now oversees...",https://www.prnewswire.com/news-releases/moon-valley-nurseries-names-james-hanison-as-chief-operations-officer-302429522.html,2025-04-15 20:01:41,technology,,0
"15:33 ET
			
			
				NASDAQ: ZYXI INVESTOR ALERT: Berger Montague Advises Zynex (NASDAQ: ZYXI) Investors of a May 19, 2025 Deadline",15:33 ET,"Berger Montague PC advises investors that a securities class action lawsuit has been filed against Zynex, Inc. (""Zynex"" or the ""Company"") (NASDAQ:...",https://www.prnewswire.com/news-releases/nasdaq-zyxi-investor-alert-berger-montague-advises-zynex-nasdaq-zyxi-investors-of-a-may-19-2025-deadline-302429273.html,2025-04-15 20:01:41,technology,"NASDAQ:ZYXI, ASDAQ:ZYXI, ALERT:BERGE",3
"15:23 ET
			
			
				Unifi expands UK Operations with Ground Handling and Security Contracts at London Oxford Airport",15:23 ET,Unifi has secured its first business aviation ground handling contract and its third Fixed Base Operation/FBO security contract in the United...,https://www.prnewswire.com/news-releases/unifi-expands-uk-operations-with-ground-handling-and-security-contracts-at-london-oxford-airport-302429498.html,2025-04-15 20:01:41,technology,,0
"15:23 ET
			
			
				The Military & Veterans Entertainment Awards (MVA Awards)",15:23 ET,"National Entertainment Awards Academy for Military and Veterans (NEAAMV) Event Date: Saturday, May 24, 2025, 4:30 PM - 11 PM Location: The Beverly...",https://www.prnewswire.com/news-releases/the-military--veterans-entertainment-awards-mva-awards-302429497.html,2025-04-15 20:01:41,technology,"ATION:THE, DATE:SATUR",2
"15:20 ET
			
			
				Carbliss Wins Wine & Spirits Hot Brand Award for Explosive Double-Digit Growth in 2022, 2023 and 2024",15:20 ET,"Carbliss, the pioneering ready-to-drink cocktail company that has revolutionized the ready-to-drink (RTD) category, has been awarded the prestigious...",https://www.prnewswire.com/news-releases/carbliss-wins-wine--spirits-hot-brand-award-for-explosive-double-digit-growth-in-2022-2023-and-2024-302429492.html,2025-04-15 20:01:41,technology,,0
"15:02 ET
Strategische planning, governance en procesorkestratie cruciaal voor AI-implementatiesucces, volgens wereldwijd onderzoek van SS&C",15:02 ET,"SS&C Technologies Holdings, Inc. (Nasdaq: SSNC) heeft vandaag de resultaten van een nieuw onderzoek bekendgemaakt: Governance, procesorkestratie en...",https://www.prnewswire.com/news-releases/strategische-planning-governance-en-procesorkestratie-cruciaal-voor-ai-implementatiesucces-volgens-wereldwijd-onderzoek-van-ssc-302429474.html,2025-04-15 20:01:41,technology,"ASDAQ:SSNC, NASDAQ:SSNC, MAAKT:GOVER",3
"15:01 ET
			
			
				Brit+Co Entertainment Editor, Chloe Williams, On ""When Hope Calls,"" ""Yellowstone,"" and ""1923""",15:01 ET,"Brit+Co writer, Chloe Williams, recently published a story about fans who love Yellowstone and 1923 should watch Great American Media's original...",https://www.prnewswire.com/news-releases/britco-entertainment-editor-chloe-williams-on-when-hope-calls-yellowstone-and-1923-302429471.html,2025-04-15 20:01:41,technology,,0
"15:00 ET
			
			
				Awesome Motive Backed WPBeginner Growth Fund Acquires aThemes to Help Small Businesses Improve Web Presence with Beautiful WordPress Themes",15:00 ET,"WPBeginner Growth Fund, a leading investment fund specializing in B2B software businesses backed by Awesome Motive is thrilled to announce its full...",https://www.prnewswire.com/news-releases/awesome-motive-backed-wpbeginner-growth-fund-acquires-athemes-to-help-small-businesses-improve-web-presence-with-beautiful-wordpress-themes-302429457.html,2025-04-15 20:01:41,technology,,0
"14:59 ET
			
			
				Noted reading scholar Jessica Toste, Ph.D., appointed editor-in-chief of The Reading League Journal",14:59 ET,"The Reading League has named noted reading scholar Jessica Toste, Ph.D., its newest editor-in-chief of The Reading League Journal, the premier...",https://www.prnewswire.com/news-releases/noted-reading-scholar-jessica-toste-phd-appointed-editor-in-chief-of-the-reading-league-journal-302429453.html,2025-04-15 20:01:41,technology,,0
"14:58 ET
			
			
				BioNJ Announces Lineup for BioPartnering Conference",14:58 ET,"BioNJ is proud to present its 15th Annual BioPartnering Conference on Tuesday, May 13, at the Liberty Science Center in Jersey City. We're especially ...",https://www.prnewswire.com/news-releases/bionj-announces-lineup-for-biopartnering-conference-302429465.html,2025-04-15 20:01:41,technology,,0
"14:53 ET
			
			
				Last Chance for Animals Lauds Secretary Kennedy's Plan to Phase out FDA Animal Testing Requirements",14:53 ET,"Animal rights organization thanks Trump Administration for ending decades of government-sanctioned animal abuse LOS ANGELES, April 15, 2025...",https://www.prnewswire.com/news-releases/last-chance-for-animals-lauds-secretary-kennedys-plan-to-phase-out-fda-animal-testing-requirements-302429455.html,2025-04-15 20:01:41,technology,,0
"14:50 ET
			
			
				Georgia Natural Gas invites community to recycle electronics FREE at Lenox Square in honor of Earth Day, Saturday, April 26th",14:50 ET,"This Earth Day, Atlanta residents and businesses can be environmental stewards by joining Georgia Natural Gas at Lenox Square to dispose of unwanted...",https://www.prnewswire.com/news-releases/georgia-natural-gas-invites-community-to-recycle-electronics-free-at-lenox-square-in-honor-of-earth-day-saturday-april-26th-302429450.html,2025-04-15 20:01:41,technology,,0
"14:45 ET
Společnost Hisense představuje na 137. veletrhu v Kantonu řešení pro chytrou domácnost s umělou inteligencí",14:45 ET,"Společnost Hisense, vedoucí světový podnik v oblasti spotřební elektroniky a domácích spotřebičů, představuje své poslední novinky na 137. kantonském ...",https://www.prnewswire.com/news-releases/spolenost-hisense-pedstavuje-na-137-veletrhu-v-kantonu-eeni-pro-chytrou-domacnost-s-umlou-inteligenci-302429443.html,2025-04-15 20:01:41,technology,,0
"14:45 ET
			
			
				NYC Weight Loss and IV Therapy Infusion Specialists at IV DRIPS Unveil ""The DROP Method""--A Groundbreaking, Sustainable Approach to GLP-1 Weight Loss",14:45 ET,"As the use of GLP-1 medications like Ozempic® and Mounjaro® surges in the U.S., IV DRIPS Customized IV Hydration & Wellness is proud to unveil The...",https://www.prnewswire.com/news-releases/nyc-weight-loss-and-iv-therapy-infusion-specialists-at-iv-drips-unveil-the-drop-methoda-groundbreaking-sustainable-approach-to-glp-1-weight-loss-302429289.html,2025-04-15 20:01:41,technology,,0
"14:44 ET
			
			
				Celebrated Intellectual Property Attorney Malaika Tyson Joins Lathrop GPM's Chicago Office",14:44 ET,Lathrop GPM LLP is proud to announce that Malaika Tyson has joined the firm as a partner in the Intellectual Property practice group. She will be...,https://www.prnewswire.com/news-releases/celebrated-intellectual-property-attorney-malaika-tyson-joins-lathrop-gpms-chicago-office-302429284.html,2025-04-15 20:01:41,technology,,0
"14:44 ET
			
			
				Demetree Global Strengthens Central Florida Presence with Baldwin Park Office Building Acquisition",14:44 ET,"Demetree Global is pleased to announce the acquisition of a 44,478-square-foot office building located at 4798 New Broad Street in the heart of...",https://www.prnewswire.com/news-releases/demetree-global-strengthens-central-florida-presence-with-baldwin-park-office-building-acquisition-302429442.html,2025-04-15 20:01:41,technology,,0
"14:41 ET
			
			
				Oil and Gas Asset Clearinghouse Announces Allen Gilmer as Principal Partner",14:41 ET,"Oil and Gas Asset Clearinghouse (OGAC), a recognized leader in the sale of oil and gas properties, is excited to formally announce Allen Gilmer as...",https://www.prnewswire.com/news-releases/oil-and-gas-asset-clearinghouse-announces-allen-gilmer-as-principal-partner-302428260.html,2025-04-15 20:01:41,technology,,0
"14:37 ET
			
			
				SMTC Deadline: SMTC Investors With Losses in Excess of $100K Have Opportunity to Lead Semtech Corporation Securities Fraud Lawsuit",14:37 ET,"Why: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Semtech Corporation (NASDAQ: SMTC) between August 27,...",https://www.prnewswire.com/news-releases/smtc-deadline-smtc-investors-with-losses-in-excess-of-100k-have-opportunity-to-lead-semtech-corporation-securities-fraud-lawsuit-302429242.html,2025-04-15 20:01:41,technology,"WHY:ROSEN, NASDAQ:SMTC, DLINE:SMTC",3
